Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
aa,,,,2022-07-20 16:16:18,2022-07-20 16:16:26,8.362s,PASSED
,,,,,,,
Test Cases/CFP/2. other-ins_feedback CFP,,,,2022-07-20 16:16:19,2022-07-20 16:16:26,7.598s,PASSED
"token = sendRequest(findTestObject(""CFP/credential CFP""))",,,,2022-07-20 16:16:22,2022-07-20 16:16:25,3.131s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.030s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.138s,PASSED
private_token = access_token,,define / field api,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.086s,PASSED
g_token = private_token,,store var to global variable,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.253s,PASSED
"println(""token is :"" + g_token)",,,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.006s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.002s,PASSED
logInfo($response_token),,,,2022-07-20 16:16:25,2022-07-20 16:16:25,0.126s,PASSED
"feedback = sendRequest(findTestObject(""CFP/feedbackCFP"", [""token"":private_token, ""norangka"":norangka, ""nokontrak"":accno, ""noimei"":noimei, ""nogsm"":nogsm, ""username"":id]))",,,,2022-07-20 16:16:25,2022-07-20 16:16:26,0.704s,PASSED
"verifyElementPropertyValue(feedback, ""MessageCode"", ""003"", CONTINUE_ON_FAILURE)",,,,2022-07-20 16:16:26,2022-07-20 16:16:26,0.117s,PASSED
result_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-07-20 16:16:26,2022-07-20 16:16:26,0.006s,PASSED
"markPassed(""accno : "" + accno + "" data ke : "" + no)",,,,2022-07-20 16:16:26,2022-07-20 16:16:26,0.013s,PASSED
logInfo($result_feedback),,,,2022-07-20 16:16:26,2022-07-20 16:16:26,0.003s,PASSED
