Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TLP-feedback,,,,2022-07-18 17:36:42,2022-07-18 17:36:46,3.687s,FAILED
,,,,,,,
Test Cases/TLP/2. other-ins_feedback TLP,,,,2022-07-18 17:36:43,2022-07-18 17:36:46,3.240s,FAILED
"token = sendRequest(findTestObject(""TLP/get_credential TLP""))",,,,2022-07-18 17:36:43,2022-07-18 17:36:45,1.447s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.014s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.029s,PASSED
private_token = access_token,,define / field api,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.014s,PASSED
g_token = private_token,,store var to global variable,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.110s,PASSED
"println(""token is :"" + g_token)",,,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.004s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.002s,PASSED
logInfo($response_token),,,,2022-07-18 17:36:45,2022-07-18 17:36:45,0.051s,PASSED
"feedback = sendRequest(findTestObject(""TLP/OtherInsFeedbackTLP"", [""token"":private_token, ""id"":id, ""maskapai_id"":maskapai_id, ""source"":source, ""orderdate"":orderdate, ""no_reff"":accno, ""no_polis"":no_polis]))",,,,2022-07-18 17:36:45,2022-07-18 17:36:46,0.861s,PASSED
"verifyElementPropertyValue(feedback, ""SubmitPolisAsuransiTLCResponse.StatusCode"", ""00"", CONTINUE_ON_FAILURE)",,,,2022-07-18 17:36:46,2022-07-18 17:36:46,0.111s,FAILED
result_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-07-18 17:36:46,2022-07-18 17:36:46,0.000s,PASSED
"markPassed(""order date "" + orderdate + "" data ke : "" + no)",,,,2022-07-18 17:36:46,2022-07-18 17:36:46,0.003s,PASSED
logInfo($result_feedback),,,,2022-07-18 17:36:46,2022-07-18 17:36:46,0.005s,PASSED
