Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CPR-order,,,,2022-07-19 10:18:15,2022-07-19 10:18:19,4.654s,PASSED
,,,,,,,
Test Cases/CPR/1. other-ins_order CPR,,,,2022-07-19 10:18:15,2022-07-19 10:18:19,4.260s,PASSED
"token = sendRequest(findTestObject(""CPR/get_credential_CPR""))",,,,2022-07-19 10:18:16,2022-07-19 10:18:18,2.661s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-19 10:18:18,2022-07-19 10:18:18,0.024s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-19 10:18:18,2022-07-19 10:18:18,0.049s,PASSED
private_token = access_token,,define / field api,,2022-07-19 10:18:18,2022-07-19 10:18:18,0.021s,PASSED
g_token = private_token,,store var to global variable,,2022-07-19 10:18:18,2022-07-19 10:18:19,0.174s,PASSED
"println(""token is :"" + g_token)",,,,2022-07-19 10:18:19,2022-07-19 10:18:19,0.010s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-19 10:18:19,2022-07-19 10:18:19,0.004s,PASSED
logInfo($response_token),,,,2022-07-19 10:18:19,2022-07-19 10:18:19,0.078s,PASSED
"order = sendRequest(findTestObject(""CPR/other-ins-order_CPR"", [""token"":private_token, ""id"":id, ""order_date"":order_date, ""source"":source]))",,,,2022-07-19 10:18:19,2022-07-19 10:18:19,0.723s,PASSED
get_order = order.getResponseText(),,show response to report in test suite,,2022-07-19 10:18:19,2022-07-19 10:18:19,0.001s,PASSED
logInfo($get_order),,,,2022-07-19 10:18:19,2022-07-19 10:18:19,0.002s,PASSED
