Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CPR-feedback,,,,2022-07-18 17:42:41,2022-07-18 17:42:46,4.852s,FAILED
,,,,,,,
Test Cases/CPR/2. other-ins_feedback CPR,,,,2022-07-18 17:42:42,2022-07-18 17:42:45,3.457s,FAILED
"token = sendRequest(findTestObject(""CPR/get_credential_CPR""))",,,,2022-07-18 17:42:43,2022-07-18 17:42:45,1.858s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.016s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.029s,PASSED
private_token = access_token,,define / field api,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.014s,PASSED
g_token = private_token,,store var to global variable,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.100s,PASSED
"println(""token is :"" + g_token)",,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.005s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.001s,PASSED
logInfo($response_token),,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.039s,PASSED
"feedback = sendRequest(findTestObject(""CPR/other-ins-feedback_CPR"", [""token"":private_token, ""id"":id, ""order_date"":order_date, ""source"":source, ""accno"":accno, ""nopolis"":nopolis]))",,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.524s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackOrderInsCarWarrantyRs.StatusCode"", ""000"", CONTINUE_ON_FAILURE)",,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.099s,FAILED
result_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.000s,PASSED
"markPassed(""order date "" + order_date + "" data ke : "" + no)",,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.003s,PASSED
logInfo($result_feedback),,,,2022-07-18 17:42:45,2022-07-18 17:42:45,0.004s,PASSED
,,,,,,,
Test Cases/CPR/2. other-ins_feedback CPR,,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.738s,FAILED
"token = sendRequest(findTestObject(""CPR/get_credential_CPR""))",,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.156s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.002s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
private_token = access_token,,define / field api,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
g_token = private_token,,store var to global variable,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
"println(""token is :"" + g_token)",,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
logInfo($response_token),,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
"feedback = sendRequest(findTestObject(""CPR/other-ins-feedback_CPR"", [""token"":private_token, ""id"":id, ""order_date"":order_date, ""source"":source, ""accno"":accno, ""nopolis"":nopolis]))",,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.463s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackOrderInsCarWarrantyRs.StatusCode"", ""000"", CONTINUE_ON_FAILURE)",,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.042s,FAILED
result_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
"markPassed(""order date "" + order_date + "" data ke : "" + no)",,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
logInfo($result_feedback),,,,2022-07-18 17:42:46,2022-07-18 17:42:46,0.001s,PASSED
