Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TLP-order,,,,2022-07-15 14:55:45,2022-07-15 14:55:54,8.449s,PASSED
,,,,,,,
Test Cases/TLP/1. other-ins_order TLP,,,,2022-07-15 14:55:46,2022-07-15 14:55:54,8.010s,PASSED
"token = sendRequest(findTestObject(""TLP/get_credential TLP""))",,,,2022-07-15 14:55:46,2022-07-15 14:55:50,3.313s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.026s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.054s,PASSED
private_token = access_token,,define / field api,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.026s,PASSED
g_token = private_token,,store var to global variable,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.248s,PASSED
"println(""token is :"" + g_token)",,,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.014s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.005s,PASSED
logInfo($response_token),,,,2022-07-15 14:55:50,2022-07-15 14:55:50,0.166s,PASSED
"order = sendRequest(findTestObject(""TLP/OtherInsOrderTLP"", [""token"":private_token, ""id"":id, ""maskapai_id"":maskapai_id, ""source"":source, ""orderdate"":orderdate]))",,,,2022-07-15 14:55:50,2022-07-15 14:55:54,3.582s,PASSED
get_order = order.getResponseText(),,show response to report in test suite,,2022-07-15 14:55:54,2022-07-15 14:55:54,0.001s,PASSED
logInfo($get_order),,,,2022-07-15 14:55:54,2022-07-15 14:55:54,0.001s,PASSED
